       59:1465568863749 TID  29 CPU  29(2) preempted
       59:1465568863749 TID  29 CPU  29(2) restarted on the same CPU
       59:1465568863749 TID  29 CPU  29(2) preempted
       59:1465568863749 TID  47 CPU  29(2) restarted on the same CPU
       69:1465568863759 TID  47 sleeping on 'cond var'
       69:1465568863759 TID  47 CPU  29(2) preempted
       69:1465568863759 TID  29 CPU  29(2) restarted on the same CPU
       69:1465568863759 TID  29 sleeping on 'cond var'
       69:1465568863759 TID  29 CPU  29(2) preempted
       69:1465568863759 TID   7  from-CPU 26(2) to-cpu 29(2) CPU migration
       69:1465568863759 TID   7 CPU  29(2) restarted on the same CPU
       69:1465568863759 TID   7 sleeping on 'cond var'
       69:1465568863759 TID   7 CPU  29(2) preempted
       69:1465568863759 TID  47 CPU  29(2) restarted on the same CPU
       69:1465568863759 TID  47 sleeping on 'cond var'
       69:1465568863759 TID  47 CPU  29(2) preempted
       79:1465568863769 TID  31  from-CPU 13(2) to-cpu 29(2) CPU migration
       79:1465568863769 TID  31 CPU  29(2) restarted on the same CPU
       10:0         TID   3 CPU  30(2) created
       10:1465568863699 TID   3 CPU  30(2) restarted on the same CPU
       10:1465568863699 TID   3 sleeping on 'cond var'
       10:1465568863699 TID   3 CPU  30(2) preempted
       10:0         TID  19 CPU  30(2) created
       10:1465568863699 TID  19 CPU  30(2) restarted on the same CPU
       10:1465568863699 TID  19 sleeping on 'cond var'
       10:1465568863699 TID  19 CPU  30(2) preempted
       10:1465568863699 TID   3 CPU  30(2) restarted on the same CPU
       49:1465568863739 TID   3 CPU  30(2) preempted
       49:1465568863739 TID   3 CPU  30(2) restarted on the same CPU
       59:1465568863749 TID   3 CPU  30(2) preempted
       59:1465568863749 TID   3 CPU  30(2) restarted on the same CPU
       59:1465568863749 TID   3 CPU  30(2) preempted
       59:1465568863749 TID  61  from-CPU 15(2) to-cpu 30(2) CPU migration
       59:1465568863749 TID  61 CPU  30(2) restarted on the same CPU
       69:1465568863759 TID  61 sleeping on 'cond var'
       69:1465568863759 TID  61 CPU  30(2) preempted
       69:1465568863759 TID  27  from-CPU 23(2) to-cpu 30(2) CPU migration
       69:1465568863759 TID  27 CPU  30(2) restarted on the same CPU
       69:1465568863759 TID  27 sleeping on 'cond var'
       69:1465568863759 TID  27 CPU  30(2) preempted
       69:1465568863759 TID  61 CPU  30(2) restarted on the same CPU
       69:1465568863759 TID  61 sleeping on 'cond var'
       69:1465568863759 TID  61 CPU  30(2) preempted
       79:1465568863769 TID  27 CPU  30(2) restarted on the same CPU
       79:1465568863769 TID  27 sleeping on 'cond var'
       79:1465568863769 TID  27 CPU  30(2) preempted
       79:1465568863769 TID  27 CPU  30(2) restarted on the same CPU
       79:1465568863769 TID  41  from-CPU 28(2) to-cpu 30(2) CPU migration
       79:1465568863769 TID  41 CPU  30(2) restarted on the same CPU
       79:1465568863769 TID  37  from-CPU 24(2) to-cpu 30(2) CPU migration
       79:1465568863769 TID  37 CPU  30(2) restarted on the same CPU
       79:1465568863769 TID  35  from-CPU 11(2) to-cpu 30(2) CPU migration
       79:1465568863769 TID  35 CPU  30(2) restarted on the same CPU
       10:0         TID  37 CPU  31(2) created
       10:1465568863699 TID  37 CPU  31(2) restarted on the same CPU
       10:1465568863699 TID  37 sleeping on 'cond var'
       10:1465568863699 TID  37 CPU  31(2) preempted
       10:0         TID  53 CPU  31(2) created
       10:1465568863699 TID  53 CPU  31(2) restarted on the same CPU
       10:1465568863699 TID  53 sleeping on 'cond var'
       10:1465568863699 TID  53 CPU  31(2) preempted
       10:1465568863699 TID  22  from-CPU 2(1) to-cpu 31(2) CPU migration
       10:1465568863699 TID  22 CPU  31(2) restarted on the same CPU
       59:1465568863749 TID  22 CPU  31(2) preempted
       59:1465568863749 TID  37 CPU  31(2) restarted on the same CPU
       69:1465568863759 TID  37 CPU  31(2) preempted
       69:1465568863759 TID  37 CPU  31(2) restarted on the same CPU
       69:1465568863759 TID  37 sleeping on 'cond var'
       69:1465568863759 TID  37 CPU  31(2) preempted
       69:1465568863759 TID   3  from-CPU 30(2) to-cpu 31(2) CPU migration
       69:1465568863759 TID   3 CPU  31(2) restarted on the same CPU
       69:1465568863759 TID   3 sleeping on 'cond var'
       69:1465568863759 TID   3 CPU  31(2) preempted
       69:1465568863759 TID   3 CPU  31(2) restarted on the same CPU
       69:1465568863759 TID   3 sleeping on 'cond var'
       69:1465568863759 TID   3 CPU  31(2) preempted
       79:1465568863769 TID   3 CPU  31(2) restarted on the same CPU
       10:0         TID  13 CPU  28(2) created
       10:1465568863699 TID  13 CPU  28(2) restarted on the same CPU
       10:1465568863699 TID  13 sleeping on 'cond var'
       10:1465568863699 TID  13 CPU  28(2) preempted
       10:0         TID  41 CPU  28(2) created
       10:1465568863699 TID  41 CPU  28(2) restarted on the same CPU
       10:1465568863699 TID  41 sleeping on 'cond var'
       10:1465568863699 TID  41 CPU  28(2) preempted
       10:0         TID  57 CPU  28(2) created
       10:1465568863699 TID  57 CPU  28(2) restarted on the same CPU
       10:1465568863699 TID  57 sleeping on 'cond var'
       10:1465568863699 TID  57 CPU  28(2) preempted
       10:1465568863699 TID  13 CPU  28(2) restarted on the same CPU
       59:1465568863749 TID  13 CPU  28(2) preempted
       59:1465568863749 TID  41 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID  41 sleeping on 'cond var'
       69:1465568863759 TID  41 CPU  28(2) preempted
       69:1465568863759 TID  13 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID  13 sleeping on 'cond var'
       69:1465568863759 TID  13 CPU  28(2) preempted
       69:1465568863759 TID  41 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID  41 sleeping on 'cond var'
       69:1465568863759 TID  41 CPU  28(2) preempted
       69:1465568863759 TID  55  from-CPU 12(2) to-cpu 28(2) CPU migration
       69:1465568863759 TID  55 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID  55 sleeping on 'cond var'
       69:1465568863759 TID  55 CPU  28(2) preempted
       69:1465568863759 TID  13 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID  13 sleeping on 'cond var'
       69:1465568863759 TID  13 CPU  28(2) preempted
       69:1465568863759 TID   5  from-CPU 12(2) to-cpu 28(2) CPU migration
       69:1465568863759 TID   5 CPU  28(2) restarted on the same CPU
       69:1465568863759 TID   5 sleeping on 'cond var'
       69:1465568863759 TID   5 CPU  28(2) preempted
       79:1465568863769 TID   5 CPU  28(2) restarted on the same CPU

